,,,,,,Scoring,Scoring,Scoring,,,Goals,Goals,Goals,Goals,Assists,Assists,Assists,Shots,Shots,Shots,Ice Time,Ice Time,Faceoffs,Faceoffs,Faceoffs,,,,,,-additional
682,Urho Vaakanainen,23,2TM,D,29,0,6,6,-5,10,0,0,0,0,5,1,0,27,0.0,55,560:14,19:19,0,0,,28,27,7,8,,vaakaur01
682,Urho Vaakanainen,23,BOS,D,15,0,4,4,0,4,0,0,0,0,4,0,0,15,0.0,32,289:19,19:17,0,0,,12,10,5,5,,vaakaur01
682,Urho Vaakanainen,23,ANA,D,14,0,2,2,-5,6,0,0,0,0,1,1,0,12,0.0,23,270:55,19:21,0,0,,16,17,2,3,,vaakaur01
683,Simon Benoit,23,ANA,D,53,1,4,5,-5,22,1,0,0,0,4,0,0,45,2.2,87,746:54,14:06,0,0,,39,168,7,21,,benoisi01
684,Thomas Bordeleau,20,SJS,C,8,0,5,5,-1,0,0,0,0,0,4,1,0,13,0.0,25,124:43,15:35,40,49,44.9,4,3,9,8,,bordeth01
685,Kyle Burroughs,26,VAN,D,42,1,4,5,-3,39,1,0,0,0,4,0,0,39,2.6,83,543:20,12:56,0,0,,59,122,7,7,,burroky01
686,Drake Caggiula,27,BUF,LW,18,2,3,5,-4,4,2,0,0,1,2,1,0,23,8.7,37,263:27,14:38,1,3,25.0,7,17,6,2,,caggidr01
687,Ryan Ellis,31,PHI,D,4,1,4,5,2,0,1,0,0,0,2,2,0,6,16.7,13,91:13,22:48,0,0,,6,1,2,5,,ellisry01
688,Mark Friedman,26,PIT,D,26,1,4,5,1,23,1,0,0,1,4,0,0,27,3.7,49,345:13,13:17,0,0,,25,27,4,4,,friedma01
689,Ville Heinola,20,WPG,D,12,0,5,5,-2,10,0,0,0,0,5,0,0,25,0.0,44,178:43,14:54,0,0,,7,9,5,5,,heinovi01
690,Mark Jankowski,27,BUF,C,19,2,3,5,2,4,2,0,0,1,3,0,0,14,14.3,29,259:15,13:39,86,93,48.0,8,5,4,10,,jankoma01
691,Kurtis MacDermid,27,COL,D,58,2,3,5,1,89,2,0,0,0,3,0,0,46,4.3,89,429:09,7:24,0,0,,22,105,5,12,,macdeku01
692,Greg McKegg,29,NYR,C,43,2,3,5,-11,6,2,0,0,0,2,0,1,25,8.0,38,467:17,10:52,72,88,45.0,22,50,14,15,,mckeggr01
693,Drew O'Connor,23,PIT,F,22,3,2,5,-1,4,3,0,0,0,2,0,0,40,7.5,62,226:14,10:17,18,34,34.6,7,12,9,5,,oconndr01
694,Brendan Perlini,25,EDM,LW,23,4,1,5,-2,6,4,0,0,0,1,0,0,24,16.7,44,192:34,8:22,0,1,0.0,3,29,3,2,,perlibr01
695,Robin Salo,23,NYI,D,21,1,4,5,-6,4,1,0,0,0,2,2,0,24,4.2,43,350:31,16:41,0,0,,23,7,5,14,,saloro01
696,Dylan Samberg,23,WPG,D,15,0,5,5,3,4,0,0,0,0,5,0,0,14,0.0,28,222:48,14:51,0,0,,19,21,6,11,,sambedy01
697,Colton Sceviour,32,EDM,C,35,2,3,5,-6,26,2,0,0,0,2,0,1,38,5.3,60,331:34,9:28,29,33,46.8,20,41,9,10,,scevico01
698,Lassi Thomson,21,OTT,D,16,0,5,5,-8,2,0,0,0,0,4,1,0,18,0.0,39,275:53,17:15,0,0,,9,23,5,7,,thomsla01
699,Jeffrey Viel,25,SJS,F,34,3,2,5,-2,114,3,0,0,0,2,0,0,30,10.0,52,299:19,8:48,4,8,33.3,11,84,13,9,,vielje01
700,Jesse Ylönen,22,MTL,RW,14,2,3,5,2,2,2,0,0,0,3,0,0,16,12.5,27,161:55,11:34,0,0,,4,5,2,3,,yloneje01
701,Morgan Barron,23,2TM,C,27,2,3,5,-4,8,2,0,0,0,3,0,0,33,6.1,46,264:35,9:48,30,24,55.6,8,49,6,4,,barromo01
701,Morgan Barron,23,NYR,C,13,0,1,1,-1,4,0,0,0,0,1,0,0,9,0.0,12,115:38,8:54,25,17,59.5,3,28,3,3,,barromo01
701,Morgan Barron,23,WPG,C,14,2,2,4,-3,4,2,0,0,0,2,0,0,24,8.3,34,148:57,10:38,5,7,41.7,5,21,3,1,,barromo01
702,William Lagesson,25,2TM,D,33,0,5,5,3,13,0,0,0,0,5,0,0,33,0.0,70,415:09,12:35,0,0,,20,40,5,21,,lageswi01
702,William Lagesson,25,EDM,D,30,0,4,4,1,13,0,0,0,0,4,0,0,32,0.0,66,369:57,12:20,0,0,,16,39,5,16,,lageswi01
702,William Lagesson,25,MTL,D,3,0,1,1,2,0,0,0,0,0,1,0,0,1,0.0,4,45:12,15:04,0,0,,4,1,0,5,,lageswi01
703,Tyler Pitlick,30,2TM,C,39,1,4,5,-11,6,1,0,0,0,4,0,0,36,2.8,77,426:40,10:56,4,6,40.0,26,70,14,9,,pitlity01
703,Tyler Pitlick,30,CGY,C,25,0,2,2,-5,2,0,0,0,0,2,0,0,19,0.0,44,292:17,11:41,1,3,25.0,16,55,7,4,,pitlity01
703,Tyler Pitlick,30,MTL,C,14,1,2,3,-6,4,1,0,0,0,2,0,0,17,5.9,33,134:23,9:36,3,3,50.0,10,15,7,5,,pitlity01
704,Calen Addison,21,MIN,D,15,2,2,4,-4,2,2,0,0,0,2,0,0,17,11.8,36,206:50,13:47,0,0,,6,12,0,1,,addisca01
705,Frederik Andersen,32,CAR,G,52,0,4,4,0,0,0,0,0,0,3,1,0,0,,1,3070:53,59:03,0,0,,0,0,2,33,ASGASnhl-3Byng-66Jennings-1Vezina-4,anderfr01
706,Ronald Attard,22,PHI,D,15,2,2,4,-2,8,2,0,0,0,2,0,0,16,12.5,45,248:55,16:36,0,0,,17,24,6,9,,attarro01
707,Kevin Bahl,21,NJD,D,17,1,3,4,-6,10,1,0,0,0,3,0,0,16,6.3,30,267:40,15:45,0,0,,15,28,4,3,,bahlke01
708,Nathan Beaulieu,29,WPG,D,24,0,4,4,-7,25,0,0,0,0,3,0,1,24,0.0,52,258:29,10:46,0,0,,19,19,0,17,,beaulna01
709,Sammy Blais,25,NYR,LW,14,0,4,4,3,17,0,0,0,0,4,0,0,17,0.0,33,188:25,13:28,1,4,20.0,8,37,2,4,,blaissa01
710,Mark Borowiecki,32,NSH,D,57,0,4,4,-9,151,0,0,0,0,4,0,0,45,0.0,91,747:15,13:07,0,0,,79,196,7,14,,borowma01
711,Bobby Brink,20,PHI,RW,10,0,4,4,-5,0,0,0,0,0,3,1,0,18,0.0,31,154:29,15:27,3,1,75.0,2,15,1,4,,brinkbo01
712,Justin Dowling,31,VAN,C,22,2,2,4,-3,2,2,0,0,0,2,0,0,17,11.8,28,210:54,9:35,21,19,52.5,9,10,4,1,,dowliju01
713,William Eklund,19,SJS,LW,9,0,4,4,-3,2,0,0,0,0,1,3,0,8,0.0,15,128:57,14:20,3,5,37.5,4,4,2,8,,eklunwi01
714,Haydn Fleury,25,SEA,D,36,2,2,4,0,13,2,0,0,1,2,0,0,52,3.8,105,586:10,16:17,0,0,,62,60,6,14,,fleurha01
715,Nolan Foote,21,NJD,LW,7,3,1,4,3,0,3,0,0,0,1,0,0,10,30.0,15,72:34,10:22,0,3,0.0,1,8,1,2,,footeno01
716,Thomas Harley,20,DAL,D,34,1,3,4,-4,6,1,0,0,0,3,0,0,36,2.8,85,465:27,13:41,0,0,,30,30,9,18,,harleth01
717,John Hayden,26,BUF,C,55,2,2,4,-12,84,2,0,0,0,2,0,0,65,3.1,103,596:37,10:51,2,7,22.2,24,104,12,10,,haydejo01
718,Taro Hirose,25,DET,LW,15,1,3,4,-5,4,0,1,0,0,2,1,0,10,10.0,19,159:54,10:40,1,1,50.0,2,9,3,4,,hirosta01
719,Matt Irwin,34,WSH,D,17,1,3,4,0,6,1,0,0,0,3,0,0,29,3.4,49,214:55,12:39,0,0,,21,36,2,7,,irwinma01
720,Axel Jonsson-Fjällby,23,WSH,LW,23,2,2,4,0,4,2,0,0,0,2,0,0,29,6.9,47,257:11,11:11,1,3,25.0,8,18,3,5,,jonssax01
721,Mark Kastelic,22,OTT,C,16,2,2,4,-1,14,2,0,0,1,2,0,0,11,18.2,22,146:56,9:11,70,50,58.3,10,51,9,5,,kastema01
722,Slater Koekkoek,27,EDM,D,19,0,4,4,2,16,0,0,0,0,4,0,0,11,0.0,26,212:18,11:10,0,0,,18,21,1,1,,koekksl01
723,Nils Lundkvist,21,NYR,D,25,1,3,4,4,0,0,1,0,0,2,1,0,32,3.1,59,348:18,13:56,0,0,,15,15,3,15,,lundkni01
724,Ryan Murray,28,COL,D,37,0,4,4,-3,2,0,0,0,0,3,0,1,26,0.0,45,521:14,14:05,0,0,,41,32,4,8,,murrary01
725,Philippe Myers,25,NSH,D,27,1,3,4,5,12,1,0,0,0,3,0,0,28,3.6,72,401:43,14:53,0,0,,17,50,8,17,,myersph01
726,Riley Nash,32,3TM,C,49,0,4,4,-5,10,0,0,0,0,4,0,0,36,0.0,64,559:57,11:26,207,190,52.1,17,46,18,12,,nashri02
726,Riley Nash,32,WPG,C,15,0,0,0,-1,4,0,0,0,0,0,0,0,7,0.0,14,132:19,8:49,21,18,53.8,5,11,4,5,,nashri02
726,Riley Nash,32,TBL,C,10,0,0,0,-1,2,0,0,0,0,0,0,0,9,0.0,15,113:44,11:22,37,33,52.9,3,10,6,0,,nashri02
726,Riley Nash,32,ARI,C,24,0,4,4,-3,4,0,0,0,0,4,0,0,20,0.0,35,313:54,13:05,149,139,51.7,9,25,8,7,,nashri02
727,James Neal,34,STL,LW,19,2,2,4,-1,0,1,1,0,1,1,1,0,31,6.5,45,227:19,11:58,0,2,0.0,3,17,2,4,,nealja01
728,Isaac Ratcliffe,22,PHI,LW,10,1,3,4,-1,10,1,0,0,0,1,2,0,14,7.1,22,107:28,10:45,0,1,0.0,8,16,2,1,,ratclis01
729,Brett Ritchie,28,CGY,RW,41,3,1,4,-6,29,3,0,0,0,1,0,0,55,5.5,91,398:37,9:43,1,3,25.0,5,78,3,11,,ritchbr01
730,Arttu Ruotsalainen,24,BUF,F,18,2,2,4,-1,6,2,0,0,0,2,0,0,23,8.7,37,214:00,11:53,51,69,42.5,6,14,5,0,,ruotsar01
731,Andrej Sekera,35,DAL,D,32,1,3,4,-3,16,1,0,0,0,3,0,0,26,3.8,53,438:52,13:43,0,0,,25,15,3,14,,sekeran01
732,Michael Sgarbossa,29,WSH,C,10,2,2,4,3,0,2,0,0,0,2,0,0,11,18.2,14,98:57,9:54,41,31,56.9,2,7,1,3,,sgarbmi01
733,Nathan Smith,23,ARI,C,10,2,2,4,-1,2,2,0,0,0,2,0,0,14,14.3,22,141:30,14:09,38,58,39.6,6,26,1,12,,smithna03
734,Kyle Turris,32,EDM,C,23,1,3,4,-5,4,1,0,0,0,3,0,0,21,4.8,43,198:18,8:37,28,22,56.0,6,13,9,5,,turriky01
735,Colton White,24,NJD,D,27,0,4,4,2,8,0,0,0,0,4,0,0,18,0.0,45,357:50,13:15,0,0,,14,24,1,10,,whiteco03
736,Kyle Clifford,31,2TM,LW,25,1,3,4,-5,31,1,0,0,0,3,0,0,29,3.4,44,219:56,8:48,3,4,42.9,5,50,5,5,,cliffky01
736,Kyle Clifford,31,STL,LW,2,0,1,1,-1,0,0,0,0,0,1,0,0,5,0.0,7,22:25,11:13,1,0,100.0,0,2,0,1,,cliffky01
736,Kyle Clifford,31,TOR,LW,23,1,2,3,-4,31,1,0,0,0,2,0,0,24,4.2,37,197:31,8:35,2,4,33.3,5,48,5,4,,cliffky01
737,Derrick Pouliot,28,2TM,D,11,0,4,4,6,4,0,0,0,0,4,0,0,8,0.0,30,170:31,15:30,0,0,,14,10,3,10,,poulide01
737,Derrick Pouliot,28,VEG,D,2,0,1,1,0,2,0,0,0,0,1,0,0,0,,3,28:40,14:20,0,0,,5,4,1,1,,poulide01
737,Derrick Pouliot,28,SEA,D,9,0,3,3,6,2,0,0,0,0,3,0,0,8,0.0,27,141:51,15:46,0,0,,9,6,2,9,,poulide01
738,Marián Studenič,23,2TM,RW,33,2,2,4,-7,6,2,0,0,0,2,0,0,42,4.8,72,367:51,11:09,1,3,25.0,15,25,13,10,,studema01
738,Marián Studenič,23,NJD,RW,17,1,0,1,-6,0,1,0,0,0,0,0,0,24,4.2,37,200:31,11:48,1,3,25.0,10,12,9,4,,studema01
738,Marián Studenič,23,DAL,RW,16,1,2,3,-1,6,1,0,0,0,2,0,0,18,5.6,35,167:20,10:28,0,0,,5,13,4,6,,studema01
739,Nick Blankenburg,23,CBJ,D,7,1,2,3,-3,4,0,1,0,1,2,0,0,13,7.7,24,123:00,17:34,0,0,,12,19,1,0,,blankni01
740,Philip Broberg,20,EDM,D,23,1,2,3,-8,8,1,0,0,0,2,0,0,29,3.4,60,309:48,13:28,0,0,,10,10,5,14,,brobeph01
741,Jalen Chatfield,25,CAR,D,16,0,3,3,1,8,0,0,0,0,3,0,0,25,0.0,51,236:37,14:47,0,0,,10,32,6,3,,chatfja01
742,Kevin Connauton,31,2TM,D,39,1,2,3,-3,4,1,0,0,0,2,0,0,30,3.3,67,509:59,13:05,0,0,,32,74,6,16,,connake01
742,Kevin Connauton,31,FLA,D,13,0,0,0,4,2,0,0,0,0,0,0,0,14,0.0,32,156:11,12:01,0,0,,9,28,2,2,,connake01
742,Kevin Connauton,31,PHI,D,26,1,2,3,-7,2,1,0,0,0,2,0,0,16,6.3,35,353:48,13:36,0,0,,23,46,4,14,,connake01
743,Sheldon Dries,27,VAN,C,11,2,1,3,-3,0,1,1,0,1,1,0,0,17,11.8,28,113:18,10:18,7,14,33.3,6,9,2,1,,driessh01
744,Jonah Gadjovich,23,SJS,LW,43,1,2,3,-9,74,1,0,0,0,2,0,0,36,2.8,69,376:30,8:45,1,2,33.3,14,104,7,10,,gadjojo01
745,Benoit-Olivier Groulx,21,ANA,C,18,1,2,3,0,2,1,0,0,0,2,0,0,17,5.9,31,197:54,11:00,38,45,45.8,6,19,4,3,,groulbe01
746,Hayden Hodgson,25,PHI,RW,6,1,2,3,-1,11,1,0,0,0,2,0,0,10,10.0,14,79:12,13:12,1,1,50.0,2,12,1,0,,hodgsha01
747,Jan Jeník,21,ARI,RW,13,2,1,3,-6,11,2,0,0,1,1,0,0,22,9.1,35,138:47,10:41,8,11,42.1,4,25,1,3,,jenikja01
748,Kent Johnson,19,CBJ,C,9,0,3,3,2,2,0,0,0,0,1,2,0,5,0.0,20,111:59,12:27,0,0,,1,4,2,2,,johnske01
749,Tanner Kero,29,DAL,RW,23,0,3,3,-5,0,0,0,0,0,3,0,0,14,0.0,26,219:57,9:34,9,5,64.3,9,12,6,7,,kerota01
750,Jujhar Khaira,27,CHI,LW,27,3,0,3,-4,13,3,0,0,0,0,0,0,32,9.4,51,367:12,13:36,53,48,52.5,14,88,2,2,,khairju01
751,Vladislav Kolyachonok,20,ARI,D,32,1,2,3,0,6,1,0,0,0,2,0,0,24,4.2,54,507:07,15:51,0,0,,36,39,12,29,,kolyavl01
752,Josh Leivo,28,CAR,LW,7,1,2,3,1,2,1,0,0,0,2,0,0,10,10.0,14,64:36,9:14,0,0,,1,4,0,1,,leivojo01
753,Jacob Markström,32,CGY,G,63,0,3,3,0,10,0,0,0,0,2,0,1,0,,0,3695:50,58:40,0,0,,1,0,1,35,ASnhl-2Vezina-2,marksja02
754,Jack McBain,22,ARI,C,10,2,1,3,-6,6,2,0,0,0,1,0,0,13,15.4,24,141:45,14:11,35,68,34.0,9,33,2,5,,mcbaija03
755,Marc McLaughlin,22,BOS,F,11,3,0,3,-1,8,3,0,0,0,0,0,0,12,25.0,19,115:21,10:29,5,10,33.3,2,15,2,4,,mclauma01
756,Mason McTavish,19,ANA,C,9,2,1,3,3,2,2,0,0,1,0,1,0,12,16.7,16,117:43,13:05,0,3,0.0,6,8,2,0,,mctavma01
757,Jayson Megna,31,COL,C,20,0,3,3,-2,4,0,0,0,0,3,0,0,19,0.0,32,206:06,10:18,56,60,48.3,9,27,8,1,,megnaja01
758,Nicholas Merkley,24,SJS,RW,9,1,2,3,-2,0,1,0,0,0,1,1,0,7,14.3,15,111:42,12:25,6,5,54.5,2,9,7,3,,merklni01
759,Carson Meyer,24,CBJ,RW,13,1,2,3,0,6,1,0,0,0,2,0,0,13,7.7,25,106:57,8:14,0,0,,2,27,4,1,,meyerca01
760,Liam O'Brien,27,ARI,C,39,2,1,3,1,106,2,0,0,0,1,0,0,36,5.6,67,369:37,9:29,5,5,50.0,10,139,6,8,,obrieli01
761,Tucker Poolman,28,VAN,D,40,1,2,3,2,12,1,0,0,0,2,0,0,47,2.1,104,680:03,17:00,0,0,,73,33,7,15,,poolmtu01
762,Owen Power,19,BUF,D,8,2,1,3,3,2,2,0,0,0,1,0,0,10,20.0,17,176:41,22:05,0,0,,9,1,6,4,,powerow01
763,Nick Seeler,28,PHI,D,43,1,2,3,-3,29,1,0,0,0,2,0,0,32,3.1,67,562:22,13:05,0,0,,67,75,4,17,,seeleni01
764,Logan Shaw,30,OTT,RW,17,1,2,3,-3,2,1,0,0,0,2,0,0,17,5.9,22,159:26,9:23,58,57,50.4,5,11,11,3,,shawlo01
765,Jack Studnicka,22,BOS,C,15,0,3,3,-5,4,0,0,0,0,3,0,0,21,0.0,37,188:52,12:35,58,61,48.7,5,17,3,11,,studnja01
766,Matt Tennyson,31,NSH,D,8,0,3,3,0,4,0,0,0,0,3,0,0,5,0.0,11,103:17,12:55,0,0,,4,12,1,7,,tennyma01
767,Nate Thompson,37,PHI,C,33,1,2,3,-15,31,1,0,0,0,2,0,0,23,4.3,41,394:46,11:58,160,127,55.7,20,49,8,7,,thompna01
768,Kristian Vesalainen,22,WPG,W,53,2,1,3,-8,6,2,0,0,0,1,0,0,43,4.7,64,459:32,8:40,0,1,0.0,14,72,5,8,,vesalkr01
769,Jakub Zbořil,24,BOS,D,10,0,3,3,1,4,0,0,0,0,3,0,0,13,0.0,20,157:15,15:44,0,0,,10,24,1,4,,zborija01
770,Adam Brooks,25,3TM,C,25,2,1,3,2,2,2,0,0,2,1,0,0,14,14.3,21,223:35,8:57,23,34,40.4,6,11,3,3,,brookad01
770,Adam Brooks,25,MTL,C,4,0,1,1,-1,0,0,0,0,0,1,0,0,0,,1,42:14,10:34,4,20,16.7,0,6,0,1,,brookad01
770,Adam Brooks,25,VEG,C,7,2,0,2,3,2,2,0,0,2,0,0,0,5,40.0,7,76:55,10:59,17,12,58.6,2,2,2,1,,brookad01
770,Adam Brooks,25,WPG,C,14,0,0,0,0,0,0,0,0,0,0,0,0,9,0.0,13,104:26,7:28,2,2,50.0,4,3,1,1,,brookad01
771,Dennis Cholowski,23,2TM,D,11,0,3,3,-3,2,0,0,0,0,3,0,0,11,0.0,33,173:57,15:49,0,0,,13,5,1,5,,cholode01
771,Dennis Cholowski,23,WSH,D,7,0,1,1,-4,2,0,0,0,0,1,0,0,3,0.0,10,95:05,13:35,0,0,,9,3,1,4,,cholode01
771,Dennis Cholowski,23,SEA,D,4,0,2,2,1,0,0,0,0,0,2,0,0,8,0.0,23,78:52,19:43,0,0,,4,2,0,1,,cholode01
772,Troy Stecher,27,2TM,D,29,1,2,3,-7,13,1,0,0,0,2,0,0,50,2.0,87,483:23,16:40,0,0,,38,33,7,19,,stechtr01
772,Troy Stecher,27,DET,D,16,1,1,2,-6,9,1,0,0,0,1,0,0,23,4.3,42,242:07,15:08,0,0,,17,19,1,10,,stechtr01
772,Troy Stecher,27,LAK,D,13,0,1,1,-1,4,0,0,0,0,1,0,0,27,0.0,45,241:16,18:34,0,0,,21,14,6,9,,stechtr01
773,Lias Andersson,23,LAK,C,20,1,1,2,-7,12,1,0,0,1,0,1,0,29,3.4,38,212:18,10:37,21,26,44.7,3,23,2,5,,anderli01
774,Justin Barron,20,2TM,D,7,1,1,2,-3,0,1,0,0,0,1,0,0,13,7.7,18,120:15,17:11,0,0,,5,5,2,3,,barroju01
774,Justin Barron,20,COL,D,2,0,0,0,-1,0,0,0,0,0,0,0,0,0,,4,25:10,12:35,0,0,,1,1,1,0,,barroju01
774,Justin Barron,20,MTL,D,5,1,1,2,-2,0,1,0,0,0,1,0,0,13,7.7,14,95:05,19:01,0,0,,4,4,1,3,,barroju01
775,Jay Beagle,36,ARI,RW,33,1,1,2,-20,27,1,0,0,0,1,0,0,24,4.2,40,454:56,13:47,265,199,57.1,16,50,9,7,,beaglja01
776,Tyler Benson,23,EDM,LW,29,1,1,2,-5,18,1,0,0,0,1,0,0,18,5.6,35,247:48,8:33,0,1,0.0,3,45,3,6,,bensoty01
777,Jonny Brodzinski,28,NYR,C,22,1,1,2,1,10,1,0,0,0,1,0,0,34,2.9,52,238:50,10:51,49,48,50.5,8,8,5,4,,brodzjo01
778,Paul Cotter,22,VEG,C,7,2,0,2,1,6,2,0,0,0,0,0,0,11,18.2,17,61:41,8:49,0,1,0.0,1,17,1,0,,cottepa01
779,Kyle Criscuolo,29,DET,C,6,0,2,2,1,2,0,0,0,0,2,0,0,5,0.0,10,57:20,9:33,4,9,30.8,1,6,0,0,,criscky01
780,Carl Dahlström,27,TOR,D,3,0,2,2,2,2,0,0,0,0,2,0,0,4,0.0,5,40:57,13:39,0,0,,2,1,2,3,,dahlsca01
781,Riley Damiani,21,DAL,C,7,1,1,2,0,2,1,0,0,0,1,0,0,10,10.0,18,59:45,8:32,7,7,50.0,0,4,3,1,,damiari01
782,Jeremy Davies,25,NSH,D,6,0,2,2,-5,2,0,0,0,0,2,0,0,5,0.0,9,73:31,12:15,0,0,,1,5,2,5,,davieje01
783,Thatcher Demko,26,VAN,G,64,0,2,2,0,2,0,0,0,0,2,0,0,0,,0,3700:39,57:49,0,0,,0,0,3,36,ASGASnhl-8Vezina-7,demkoth01
784,Jack Drury,21,CAR,C,2,2,0,2,3,2,2,0,0,0,0,0,0,6,33.3,8,31:55,15:58,12,3,80.0,2,4,2,2,,druryja01
785,Trey Fix-Wolansky,22,CBJ,RW,6,1,1,2,-1,0,1,0,0,0,1,0,0,5,20.0,9,37:43,6:17,0,0,,4,7,2,3,,fixwotr01
786,Martin Frk,28,LAK,RW,6,2,0,2,-4,2,0,2,0,0,0,0,0,15,13.3,28,84:11,14:02,0,0,,0,11,0,5,,frkma01
787,A.J. Greer,25,NJD,LW,9,1,1,2,0,2,1,0,0,0,1,0,0,14,7.1,20,70:42,7:51,2,1,66.7,3,20,0,4,,greeraj01
788,Mike Hardman,22,CHI,RW,21,0,2,2,-6,11,0,0,0,0,2,0,0,12,0.0,25,195:19,9:18,1,1,50.0,12,60,5,5,,hardmmi01
789,Santeri Hatakka,21,SJS,D,9,0,2,2,-5,2,0,0,0,0,2,0,0,3,0.0,7,113:40,12:38,0,0,,7,5,1,3,,hataksa01
790,Connor Hellebuyck,28,WPG,G,66,0,2,2,0,0,0,0,0,0,0,1,1,0,,0,3903:30,59:09,0,0,,0,0,11,58,,helleco01
791,Adin Hill,25,SJS,G,25,0,2,2,0,0,0,0,0,0,2,0,0,0,,0,1375:57,55:02,0,0,,0,0,4,9,,hillad01
792,Linus Högberg,23,PHI,D,5,0,2,2,0,2,0,0,0,0,2,0,0,3,0.0,6,85:19,17:04,0,0,,8,0,3,4,,hogbeli01
793,Alexander Holtz,20,NJD,RW,9,0,2,2,-5,2,0,0,0,0,1,1,0,12,0.0,23,110:26,12:16,0,0,,2,5,5,1,,holtzal01
794,Tristan Jarry,26,PIT,G,58,0,2,2,0,2,0,0,0,0,2,0,0,0,,0,3415:11,58:53,0,0,,0,0,5,23,ASGASnhl-11Vezina-7,jarrytr01
795,Zachary Jones,21,NYR,D,12,0,2,2,-7,0,0,0,0,0,2,0,0,8,0.0,17,182:05,15:10,0,0,,13,4,15,12,,jonesza01
796,Noah Juulsen,24,VAN,D,8,0,2,2,-4,0,0,0,0,0,2,0,0,6,0.0,11,117:24,14:41,0,0,,11,20,1,5,,juulsno01
797,Michal Kempný,31,WSH,D,15,1,1,2,-3,16,1,0,0,0,1,0,0,10,10.0,40,237:35,15:50,0,0,,19,22,1,6,,kempnmi01
798,Matt Kiersted,23,FLA,D,10,1,1,2,-8,2,1,0,0,0,1,0,0,11,9.1,19,140:27,14:03,0,0,,17,10,3,7,,kiersma01
799,Otto Koivula,23,NYI,LW,8,0,2,2,-2,0,0,0,0,0,2,0,0,8,0.0,11,85:57,10:45,22,30,42.3,4,8,1,1,,koivuot01
800,John Leonard,23,SJS,LW,14,1,1,2,-5,0,1,0,0,0,0,1,0,25,4.0,36,157:55,11:17,1,1,50.0,8,13,1,5,,leonajo01
801,Mackenzie MacEachern,27,STL,LW,14,0,2,2,-1,4,0,0,0,0,2,0,0,14,0.0,19,111:34,7:58,0,0,,1,19,7,2,,maceama01
802,Brad Malone,32,EDM,C,8,1,1,2,-2,2,1,0,0,0,1,0,0,7,14.3,11,66:14,8:17,13,14,48.1,1,22,0,2,,malonbr01
803,Elvis Merzļikins,27,CBJ,G,59,0,2,2,0,8,0,0,0,0,2,0,0,1,0.0,1,3320:07,56:16,0,0,,0,2,3,35,,merzlel01
804,Jacob Moverare,23,LAK,D,19,0,2,2,3,2,0,0,0,0,2,0,0,15,0.0,28,310:29,16:20,0,0,,21,16,1,3,,moverja01
805,Alex Nedeljkovic,26,DET,G,59,0,2,2,0,2,0,0,0,0,2,0,0,0,,0,3230:48,54:46,0,0,,0,0,1,32,Calder-14,nedelal01
806,Jake Neighbours,19,STL,LW,9,1,1,2,-2,2,1,0,0,1,1,0,0,8,12.5,11,83:52,9:19,1,2,33.3,1,10,0,1,,neighja01
807,Jake Oettinger,23,DAL,G,48,0,2,2,0,0,0,0,0,0,1,1,0,0,,1,2707:36,56:25,0,0,,0,0,1,14,,oettija01
808,Nikita Okhotyuk,21,NJD,D,5,1,1,2,-2,2,1,0,0,0,1,0,0,5,20.0,13,75:26,15:05,0,0,,1,16,1,2,,okhotni01
809,Cédric Paquette,28,MTL,C,24,0,2,2,-6,25,0,0,0,0,2,0,0,16,0.0,26,212:39,8:52,31,73,29.8,14,58,5,4,,paquece01
810,Greg Pateryn,31,ANA,D,10,1,1,2,0,10,1,0,0,0,1,0,0,16,6.3,23,141:12,14:07,0,0,,7,18,0,3,,patergr01
811,Lane Pederson,24,SJS,F,29,0,2,2,-16,10,0,0,0,0,2,0,0,24,0.0,40,305:02,10:31,42,54,43.8,10,54,6,6,,pederla01
812,Nic Petan,26,VAN,C,18,0,2,2,-2,4,0,0,0,0,1,1,0,21,0.0,41,185:10,10:17,14,32,30.4,3,6,7,6,,petanni01
813,Andrew Poturalski,28,CAR,C,2,0,2,2,-1,0,0,0,0,0,0,2,0,4,0.0,5,20:17,10:09,3,4,42.9,1,0,0,1,,poturan01
814,Jack Quinn,20,BUF,RW,2,1,1,2,0,0,0,1,0,0,1,0,0,6,16.7,9,29:45,14:53,0,0,,1,0,1,0,,quinnja01
815,Kristian Reichel,23,WPG,F,13,1,1,2,-2,7,1,0,0,0,1,0,0,18,5.6,30,135:15,10:24,1,0,100.0,10,14,7,1,,reichkr01
816,Scott Sabourin,29,OTT,F,7,0,2,2,-2,11,0,0,0,0,2,0,0,4,0.0,10,53:10,7:36,1,0,100.0,4,14,1,2,,sabousc01
817,Kiefer Sherwood,26,COL,RW,11,1,1,2,3,0,1,0,0,1,1,0,0,9,11.1,14,94:14,8:34,1,0,100.0,4,12,4,1,,sherwki01
818,Radim Šimek,29,SJS,D,36,1,1,2,-13,8,1,0,0,0,1,0,0,25,4.0,49,478:08,13:17,0,0,,39,96,10,15,,simekra01
819,Austin Strand,24,LAK,D,8,0,2,2,-1,0,0,0,0,0,2,0,0,9,0.0,14,122:19,15:17,0,0,,5,7,2,4,,stranau01
820,Vladimir Tkachev,26,LAK,F,4,0,2,2,-2,2,0,0,0,0,0,2,0,1,0.0,4,55:56,13:59,1,1,50.0,0,1,0,2,,tkachvl02
